text,label
کی شد ساعت ۴ 😑ساعت از دستم در نرفته بود که رفت 😑,"0. 0. 0. 0. 0. 1. 1. 0. 0. 0.
"
حس میکنم من لیاقت زندگی فردا رو ندارم,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
آره همه همینو میگن، من که کلا نگاه نمیکنم این سبکو 😟,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
حقیقتا من سینماییِ کد گیاسو برام اسپویل کردن ولی مثل چی هنوز براش هیجان داشتم میدونستم چی قراره بشه ولی بازم خیلی هیجان داشتم واسم فرقی نداره😂😂🤷‍♂️,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
ممنون این ماییم وقتی گرین گرفتیم,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
بله ولی کی به کی 😐در ضمن تو باید شیرینی بدی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
همه اشتباه دارن داشم,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
تو چرا ساکت نشسته بودیاگر ریگی به کفشت نیست؟,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
دلم گرفته،دلم عجیب گرفته است.و هیچ چیز،نه این دقایق خوشبو، که روی شاخه نارنج می‌شود خاموش،نه این صداقت حرفی، که در سکوت میان دو برگ این گل شب بوست،نه هیچ چیز مرا از هجوم خالی اطراف نمی‌رهاند.#مسافر#سهراب_سپهری,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
فرشاد رفت و ناراحتمون کرد.,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
درست میگی 👍ممنونم شما و مادرتون هم سلامت و تندرست باشید🙏🏻🌹🌹,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
او یسس :)))طولانی میشد :),"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
etweeted adossen (خواهرم مشورت کردم. میگه سنجاق قفلی بزن به دو سر بند شلوارت که در نره. میگم خب باز میشه ناغافل میره تو تن و همه جام. میگه آدامس بچسبون نوک سوزنش.اینارو شوخی نگیرید اینا شیوه ایرانی-اسلامی حل مسائله در سطح کلان مدیریت مملکته.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
من برای زنده بودنجستجوی تازه می خواهمخالی ام از عشق و خاموشمهای و هوی تازه می خواهم#bi,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
کلاب هاوس به خودی خودش اپ خوب و مفیدیه ولی خرابش کردیم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
"
لا اله الا اللهجایگزین براش پیدا کنین,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
فراموش‌نمیکنیم‌هیچوقت‌انتقامم‌به‌وقت‌خودش,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
خیلی دوس دارم گیر بدن ضایع شن 😂,"0. 1. 0. 0. 0. 0. 0. 0. 0. 1.
"
وقتى امام خمينى معامله آلات #موسيقى را بلااشكال دانست و برخى به ايشان تاختند، پاسخ داد:تحت تاثیر مقدس نماها و #آخوندهای_بیسواد واقع نشوید؛ چرا که اگر بنا است با اعلام حکم خدا به موقعیتمان نزد مقدس نماهای احمق و آخوندهای بیسواد صدمه بخورد، بگذار هرچه بیشتر بخورد.صحيفه، ج٢١،ص١٥١,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
آره منم لباسا رو خوب یادم میمونه چون اهمیت میدم خیلی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
طنزش همینجا بود دیوونه خخخخخخ,"0. 1. 0. 1. 0. 0. 0. 0. 0. 0.
"
هیچ رنگی بالاتر از طوسی نیست,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
بهار و بهاری ها هم در جامعه هستند و البته محترم.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
شركتي كه واقعا دلم ميخواست توش كار كنم ٥تا نيرو ميخواد، و متاسفانه ديروز فهميدم يه ادمي كه دوستش ندارم اونجاست!!كاش يا نميفهميدم يا اصن نيرو نميخواست :(( غصه دار شدم,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
خیلی تبریک میگم عزیزم چقد این دختر خوبه الهی همیشه شادی سلامتی و موفقیتشو ببینی😘😘😘,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
نظام جمهوری اسلامی با اکثریت ارا حکومت۲۵۰۰ ساله پادشاهی را زیر پا له کرد ما ملت ایران همیشه پایبد انقلابیم#نظام_مردم,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
تو خودتو نجات بده، نمی خواد خانواده تو نجات بدی بچه,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
انقلاب اسلامی ایران دین و دنیا را در کنار هم مطرح کرد#نظام_مردم,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
(یوم الله ۱۲ فروردین) روز وحدت و اتحاد ملی مردم غیور و قدرشناس ایران حول محور انقلاب اسلامی و نظام منبعث از آن است.#نظام_مردم,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
بحث و جدل با کسی که کاربرد استدلال را رد میکند مانند تجویر دارو به مرده است#توماس_پین,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
سیگار؟چشمام میسوزهالبته ربطی به سیگار ندارهاحتمالا به خاطر گریه باشه,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
شنیدن کی بود مانند دیدن باید بریم پس 😂,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
سرپرست #استقلال: مامه #تیام در استقلال ماندنی است,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
یکی بر سر شاخ بن می برید...#وندالیسم_سیاسی,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
اگر دوست دخترت خیلی غر میزنه باهاش دعوا نکن، بغلش کن... بغلش کن ..#بغلش_کن 🙄😒👏🏻👏🏻........🙏🏻,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
اوج خشم ملت از قراداد چین توییت انتقادی یه عده هم احمق هم جوک می‌سازند,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
خدایا اینجا خیلی شب است صبح را برسان!#مناجات,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
احساس می‌کنم مرزهای زیادی هست تو توئیتر که باید فتح‌شون کنم,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
ما نیز مانند رئیس جمهور معتقدیم، #برجام باید در #مدارس تدریس شود تا دانش آموزان ایرانی، هم غرب وحشی را خوب بشناسند و هم با دیپلمات‌ها و #سیاست‌های_شکست_خورده‌ شان آشنا شوند#اتحادیه_انجمنهای_اسلامی_دانشجویان_مستقل,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
صبا واقعن رنگین کمونی هستی ؟,"0. 0. 0. 1. 0. 1. 0. 0. 0. 0.
"
دوستمون جواب دادن اگه اونجوری حل نشد ببین رو درافت نباشه,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
لازمه گاهی به خودت یادآوری کنی که کافی نیستیو به نظرم این اشکالی ندارهاین که بهم بگن این درست نیست عصبیم می‌کنهپس لطفا نگید نباید اجازه بدم کسی همچین احساسی بهم بده.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
عجبعوضی چقدر زیاد شده😐,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
باو منی ک صب تا شب سرکار از تو لپ لپ ک نمیاد....,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
بعضی وقتا خیلی از اینکه فوش ناموس نمیدم ناراحت میشمخدایی الان وقتشهکاش میتونستم😂,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
حریتت رو نقطه دار نکن,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
خوشبحالتون که فعلا فالووینگام کمه همتونو فیو میزنم😁,"0. 0. 0. 0. 1. 0. 1. 0. 0. 0.
"
بستگی به آدمش داره ولی معمولا گوشی رو پرت میکنی تو‌ دیوار,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
ممنونم واقعا 🙏 همه لیست فالو شدن,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
سوپاپ اطمینان ها را خوب موقعی دارند رو می کنند,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
حس میکنم باز قراره کیرم همه چیو گردن بگیره,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
اگریجالب اینجاس بعضیا با سن کم و اطلاعات کم خیلی ورود پیدا میکنن تو این مسئله و هیچکی جلودارشون نیس..حتی خونوادهاشونلطفا پیگیر اینجور مسائل باشین,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
گوشفیل ها رو خودش بر میداره؟,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
این وقت شب کی بیداره اصن,"0. 0. 0. 1. 0. 1. 0. 0. 0. 0.
"
داریم تموم میشیم کم کم:/,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
خب الان یعنی به شما میاد؟ یا چی؟,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
افطاری طلوع2جوزا1397 23می2018: از طریق @ouube,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
🤣🤣منم خواستم الکی بگم که نگاهم به چیزای دیگه ام رفته,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
وقتى كه مهاجمان ميتوانند بر وزارت داخله حمله كنند پس ما به كجا بايد برويم ؟,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
برای همین به همه اجازه صحبت دادن؟!!! حرف مفت,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
📍امروز، روز خداست در کنار مردمپشتوانه مردم. روز خوب جمهوریکه توأم با «اسلامی» است.#نظام_مردم,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
خوبه ک چرا میزنی 🚶‍♂️,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
شش آیین زندگی6:قبلِ دعا ایمان داشته باشقبلِ صحبت کردن گوش کنقبلِ خرج کردن به‌دست بیارقبلِ نوشتن فکر کنقبلِ از تسلیم شدن تلاش کنو قبلِ مُردن زندگی کن,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
به نظرم تا الان خیلی جاها پاش افتاده اما جور دیگه ای برخورد نکرده، همونی بوده که هست. ضمنا اگه به خاطر شهرت بود که اتفاقا عکس این برخورد میکرد که اینهمه ممنوع! نباشه. میتونست مثل خیلی ها بی تفاوت باشه و فقط بچسبه به سینما، الانم سالی صد تا فیلم بازی میکرد بی دردسر,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
احتمال زیاد یکی داره دانلود میکنه پهنای باندشو میخوره,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
بخاطر عروسکی بودنشون نیست که بچگونه حرف میزنند؟ رایجه خیلی تقریبا بین استادا هم :)))))))))))))))))))))))))))))))),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
خاک بر سرشون ک رفتند 😞😞😞,"0. 0. 0. 0. 0. 0. 1. 0. 0. 1.
"
موی مشکی خیلی بهتر از موی بلونده. دلیلشم اینه که وقتی میوفته تو ظرف خورشت قورمه سبزی معلوم نمیشه.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
اگه در قید حیاته خودش باید بخواد,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
یه حرکت مثبت دیدیم بلاخره. نمیدونم چرا تا لحظه آخر منتظر بودم قضیه عوض شه :)) باورم نمیشد,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
خواهش میکنم، مرسی از تو 💕,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
چرا اکنون که #نایک، فوتبالیست‌های ایرانی را بخاطر آمریکا تحریم کرده هیچکدام از #لاشخورهای_سیاسی و سینه چاکان مسابقه با تیم‌های اسرائیلی، هشتگ نمی‌زنند که ورزش را سیاسی نکنید؟! 🔹سلبریتی ها کجایند؟!/مشغول قاچاق شیرخشک؟!#تحریم#برجام,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
واکسن وجود داره و هزینه‌ش بسیار بالاست، این تفاهم‌نامه بناست تولید واکسن رو ملی کنه و هزینه رو به شکل قابل ملاحظه‌ای کاهش بده,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
کلاه قرمزی مگه خودش دور از جون در قید حیات نیست که شما وظیفه اش رو چیز کنی؟ هر کی جای خودش.. از تجربه و قابلیت شما جهت دعوت حضار استفاده میکنیم,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
پشمام حاجی =))) گوشی یه گوشه بود بعد نگو رو سایلنته نوتیف میومد ویبره میرفت خایه کرده بودم میگفتم این صدای چیه😂😂😂,"0. 0. 0. 0. 0. 1. 0. 1. 0. 0.
"
بذار بمالن، هرچی خوشگلتربهتر,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
تنها نیستید ما یک‌نسل پایداریم تا بشر بوده بودیم و تا بشر هست خواهیم بود :)),"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
البته ایشون نفرمودند یه تبصره در کنوانسیون وجود داره که اگر #سعيد_طوسي در متن ماجرا باشه پیامک بدید خودتون محکوم میشید.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
ببخشید ولی خفه شو تنگی نفس و ضربان گرفتم نصفه شبی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
آپدیت ویچر ۳ رایگانه؟ یه تخفیف خوب زده پلی استیشن رو ویچر میخاستم بخرم ولی ای خبر دو دلم کرد,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
نیکی و بدی که در نهادِ بشر است،شادی و غمی که در قضا و قدر است،با چرخ مکن حواله کاندر رَهِ عقل،چرخ از تو هزار بار بیچاره‌تر است.#خيام,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
⭕️ فو ر یدقایقی پیش سید علی حسینی #خامنه‌ای درگذشت,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
رواله، قطعاً نخواهم دید! صرفاً دوست داشتم ابراز کنم که این قصه هه ممکنه واقعاً رخ بده، وگرنه که کلا کی دزدی نکرده این بشر!,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
من این سبک استدلال را از استدلال سینوی و ارسطویی پسندیده تر میدونم.نگاه افلاطون و سهروردی برایم قانع کننده تر هست,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
حقیقت آن چیزی نیست که در فضای مجازی و هشتگ بازی میگذرد! بلکه حقیقت در جامعه و در دل مردم است و مردم با شوری همراه با شعور فریاد میزنند: #رضاشاه_روحت_شاد ، #شاهنشاه_روحت_شاد ، #ولیعهد_کجایی_به_داد_ما_بیایی خب عده ای نونشان در نشنیدن است!کر بمانید مارا باکی نیست!#ezaahlavi,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
از ایشون غافل نشید لطفا :)),"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
من باشم و وی باشد و می باشد و نیکی باشد و کی باشد کی باشد و کی #تجاوز_به_دانش‌آموزان,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
جانا سری به دوشم و دستی به دل بگذارآخر غمت به دوش دل و جان کشیده‌ام ...!#شهریار,"0. 0. 1. 0. 0. 0. 1. 0. 0. 0.
"
نیاز به عشق و دلبستگی از کی به نیازهای اجتماعی تغییر یافته 😂😂,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
دکتر عباسی: از طریق @ouube,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
این قسمت:وقتی مرتضی مهمون داره🤝,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
شیخ در نوشابه باز کنی و حروم اعلام نکردی هنوز؟! /؛@mokhtarsaghafy,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
